email_id,subject,text,label
4925,Weekly Update,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
3298,Hotel Reservation,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Tuesday.,travel
905,Service Problem,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Monday.,customer_support
4610,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
1280,Weekend Plans,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Tuesday.,personal
934,Support Request,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Monday.,customer_support
4900,Weekly Update,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
2309,Account Statement,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Thursday.,finance
1556,Interview Invitation,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Monday.,job_career
4534,Monthly Newsletter,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
3191,Hotel Reservation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Wednesday.,travel
4442,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Tuesday.,promotions
707,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Monday.,customer_support
4691,Weekly Update,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
3071,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Monday.,travel
746,Order Issue,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Monday.,customer_support
3595,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Wednesday.,events
1940,Job Application,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Wednesday.,job_career
4401,Exclusive Discount,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Monday.,promotions
